tri_in_oct	11	1.14562	3	8
tri_in_oct	12	1.19914	3	8
tri_in_oct	13	1.23726	3	8
tri_in_oct	14	1.27629	3	8
tri_in_oct	15	1.30240	3	8
tri_in_oct	16	1.34566	3	8
tri_in_oct	17	1.38854	3	8
tri_in_oct	18	1.41763	3	8
tri_in_oct	19	1.46678	3	8
tri_in_oct	20	1.49689	3	8
tri_in_oct	21	1.52519	3	8
tri_in_oct	22	1.55435	3	8
tri_in_oct	23	1.58348	3	8
tri_in_oct	24	1.60180	3	8
tri_in_oct	25	1.63703	3	8
tri_in_oct	26	1.67455	3	8
tri_in_oct	27	1.70616	3	8
tri_in_oct	28	1.73796	3	8
tri_in_oct	29	1.75285	3	8
tri_in_oct	30	1.77911	3	8
tri_in_oct	31	1.80338	3	8
tri_in_oct	32	1.82994	3	8
tri_in_oct	33	1.85226	3	8
tri_in_oct	34	1.87172	3	8
tri_in_oct	35	1.89051	3	8
tri_in_oct	36	1.92667	3	8
tri_in_oct	37	1.95615	3	8
tri_in_pen	2	1.070	3	5
tri_in_pen	3	1.143	3	5
tri_in_pen	4	1.199	3	5
tri_in_pen	5	1.240	3	5
tri_in_pen	6	1.393	3	5
tri_in_pen	7	1.581	3	5
tri_in_pen	8	1.659	3	5
tri_in_pen	9	1.767	3	5
tri_in_pen	10	1.815	3	5
tri_in_pen	11	1.871	3	5
tri_in_pen	12	1.973	3	5
tri_in_pen	13	2.017	3	5
tri_in_pen	14	2.088	3	5
tri_in_pen	15	2.123	3	5
tri_in_pen	16	2.17596	3	5
tri_in_pen	17	2.23656	3	5
tri_in_pen	18	2.29381	3	5
tri_in_pen	19	2.344	3	5
tri_in_pen	20	2.43345	3	5
tri_in_pen	21	2.479	3	5
tri_in_pen	22	2.56740	3	5
tri_in_pen	23	2.61825	3	5
tri_in_pen	24	2.66641	3	5
tri_in_pen	25	2.71860	3	5
tri_in_pen	26	2.76865	3	5
tri_in_pen	27	2.81741	3	5
tri_in_pen	28	2.86636	3	5
tri_in_pen	29	2.90240	3	5
tri_in_pen	30	2.95014	3	5
tri_in_pen	31	2.98366	3	5
tri_in_pen	32	3.02686	3	5
tri_in_pen	33	3.06583	3	5
tri_in_pen	34	3.11073	3	5
tri_in_pen	35	3.14843	3	5
tri_in_pen	36	3.17473	3	5
tri_in_pen	37	3.21120	3	5
tri_in_pen	38	3.24851	3	5
tri_in_pen	39	3.29219	3	5
tri_in_pen	40	3.32605	3	5
tri_in_pen	41	3.36740	3	5
tri_in_pen	42	3.42505	3	5
tri_in_pen	43	3.46438	3	5
tri_in_pen	44	3.52140	3	5
tri_in_pen	45	3.51261	3	5
tri_in_pen	46	3.61491	3	5
tri_in_pen	47	3.65924	3	5
tri_in_pen	48	3.67605	3	5
tri_in_pen	49	3.72296	3	5
tri_in_pen	50	3.75988	3	5
tri_in_squ	2	1.224	3	4
tri_in_squ	3	1.478	3	4
tri_in_squ	4	1.577	3	4
tri_in_squ	5	1.803	3	4
tri_in_squ	6	1.901	3	4
tri_in_squ	8	2.098	3	4
